,season,winning_team,winning_score,losing_team,losing_score,Winning_field_goal_%,Winning_3_%,Winning_free_throw_%,Winning_total_rebounds,Winning_assists,Winning_turnovers,Winning_steals,Losing_field_goal_%,Losing_3_%,Losing_free_throw_%,Losing_total_rebounds,Losing_assists,Losing_turnover,Losing_steals
383,2008,Kansas,75,Memphis,68,52.72727273,25.0,93.33333333,9226,14,17,11,40.32258065,27.27272727,63.15789474,9701,14,13,11
384,2009,Morehead St,58,Alabama St,43,36.0,26.66666667,75.0,9230,13,21,6,31.03448276,13.33333333,45.45454545,9702,4,13,7
385,2009,Connecticut,103,Chattanooga,47,52.11267606,25.0,58.97435897,9237,28,10,12,25.75757576,20.0,80.0,9709,11,19,5
386,2009,Duke,86,Binghamton,62,49.12280702,45.0,84.0,9217,21,15,6,52.94117647,46.66666667,20.0,9698,9,18,9
387,2009,Gonzaga,77,Akron,64,52.27272727,33.33333333,83.87096774,9223,15,8,5,36.84210526,43.47826087,66.66666667,9699,15,8,0
388,2009,LSU,75,Butler,71,49.09090909,42.85714286,71.42857143,9217,14,11,11,42.30769231,34.782608700000004,73.07692308,9705,12,15,3
389,2009,Maryland,84,California,71,49.20634921,37.5,66.66666667,9216,18,9,5,42.37288136,29.16666667,73.68421053,9705,12,14,2
390,2009,Memphis,81,CS Northridge,70,49.15254237,39.28571429,57.14285714,9219,19,14,14,44.44444444,38.88888889,75.0,9706,10,17,8
391,2009,Michigan,62,Clemson,59,39.21568627,38.46153846,80.0,9220,16,14,5,32.30769231,22.72727273,85.71428571,9707,14,11,8
392,2009,North Carolina,101,Radford,58,45.23809524,35.71428571,83.33333333,9235,17,12,11,27.5,29.41176471,64.28571429,9712,9,18,9
393,2009,Oklahoma,82,Morgan St,54,60.41666667,33.33333333,62.5,9234,15,15,5,28.57142857,26.08695652,50.0,9700,10,7,9
394,2009,Purdue,61,Northern Iowa,56,40.38461538,20.0,72.72727273,9218,11,10,8,37.03703704,31.81818182,81.81818182,9705,13,14,6
395,2009,Texas,76,Minnesota,62,47.36842105,55.0,57.89473684,9223,12,14,6,40.74074074,30.76923077,73.68421053,9706,12,12,6
396,2009,Texas A&M,79,BYU,66,57.69230769,35.29411765,68.42105263,9224,20,14,2,38.98305085,43.75,72.22222222,9703,15,10,11
397,2009,UCLA,65,VA Commonwealth,64,40.38461538,50.0,89.47368421,9220,9,12,9,40.81632653,40.0,72.0,9705,14,12,5
398,2009,Villanova,80,American Univ,67,48.0,33.33333333,89.65517241,9224,15,16,8,43.54838710000001,32.25806452,60.0,9701,16,12,8
399,2009,WKU,76,Illinois,72,48.21428571,47.36842105,59.09090909,9224,13,15,8,49.20634921,27.77777778,71.42857143,9708,14,12,9
400,2009,Washington,71,Mississippi St,58,43.54838710000001,22.22222222,71.42857143,9224,13,15,5,34.48275862,27.77777778,68.42105263,9705,5,17,5
401,2009,Arizona,84,Utah,71,54.54545455,33.33333333,71.42857143,9219,11,14,13,42.1875,25.0,69.23076923,9703,16,20,7
402,2009,Arizona St,66,Temple,57,51.28205128,57.14285714,75.0,9220,12,11,4,37.25490196,35.29411765,76.47058824,9704,13,9,5
403,2009,Cleveland St,84,Wake Forest,69,47.69230769,40.0,72.72727273,9214,15,6,9,52.0,38.46153846,70.58823529,9707,10,18,4
404,2009,Dayton,68,West Virginia,60,46.2962963,40.0,60.86956522,9215,14,9,5,36.73469388,25.0,76.0,9706,10,11,2
405,2009,Kansas,84,N Dakota St,74,50.0,33.33333333,80.0,9225,17,5,5,41.93548387,41.66666667,80.0,9709,9,9,3
406,2009,Louisville,74,Morehead St,54,58.0,41.66666667,54.54545455,9217,19,19,9,38.46153846,36.36363636,71.42857143,9698,12,20,4
407,2009,Marquette,58,Utah St,57,36.17021277,26.31578947,82.60869565,9218,7,9,4,41.50943396,30.43478261,75.0,9703,11,9,2
408,2009,Michigan St,77,Robert Morris,62,45.90163934,30.76923077,73.91304348,9228,15,10,6,40.98360656,29.41176471,53.84615385,9704,16,6,8
409,2009,Missouri,78,Cornell,59,47.45762712,25.0,89.47368421,9224,19,4,4,35.9375,28.57142857,58.33333333,9707,11,9,1
410,2009,Oklahoma St,77,Tennessee,75,56.60377358,33.33333333,76.92307692,9219,13,12,5,42.85714286,33.33333333,76.19047619,9701,16,11,4
411,2009,Pittsburgh,72,ETSU,62,43.63636364,36.84210526,73.91304348,9234,16,18,5,30.66666667,18.18181818,50.0,9708,12,9,6
412,2009,Siena,74,Ohio St,72,33.33333333,25.0,71.42857143,9226,13,22,9,40.0,28.0,73.91304348,9712,15,20,5
413,2009,Syracuse,59,SF Austin,44,45.45454545,12.5,70.0,9239,14,21,3,24.65753425,9.523809523999999,60.0,9704,10,6,10
414,2009,USC,72,Boston College,55,52.94117647,44.44444444,73.68421053,9220,19,13,7,32.72727273,26.08695652,92.85714286,9701,13,15,5
415,2009,Wisconsin,61,Florida St,59,40.74074074,33.33333333,66.66666667,9217,10,9,4,43.47826087,30.76923077,83.33333333,9713,6,15,6
416,2009,Xavier,77,Portland St,59,53.7037037,42.10526316,61.11111111,9220,12,7,5,47.82608696,38.095238099999996,43.75,9701,12,11,6
417,2009,Connecticut,92,Texas A&M,66,57.89473684,50.0,77.77777778,9223,20,9,3,41.26984127,20.0,64.70588235,9700,17,7,3
418,2009,Duke,74,Texas,69,43.39622642,50.0,77.77777778,9215,9,9,8,50.0,25.0,64.0,9707,8,15,5
419,2009,Gonzaga,83,WKU,81,50.0,42.85714286,73.68421053,9218,18,11,4,51.61290323,48.0,35.71428571,9705,14,11,4
420,2009,Memphis,89,Maryland,70,58.49056604,52.63157895,77.27272727,9223,21,13,6,43.54838710000001,35.71428571,57.89473684,9700,9,7,8
421,2009,North Carolina,84,LSU,70,54.23728814,46.15384615,77.77777778,9217,13,10,11,45.3125,40.90909091,50.0,9701,12,15,5
422,2009,Oklahoma,73,Michigan,63,49.01960784,31.57894737,62.96296296,9218,18,11,5,39.28571429,37.03703704,81.81818182,9704,12,14,5
423,2009,Purdue,76,Washington,74,39.0625,43.75,82.60869565,9221,15,11,5,41.79104478,33.33333333,73.68421053,9708,13,9,4
424,2009,Villanova,89,UCLA,69,46.26865672,32.0,70.37037037,9221,20,11,11,42.55319149,37.5,66.66666667,9705,14,20,7
425,2009,Arizona,71,Cleveland St,57,50.0,27.27272727,85.71428571,9223,12,11,8,37.28813559,13.04347826,71.42857143,9702,3,11,7
426,2009,Kansas,60,Dayton,43,43.39622642,18.75,50.0,9235,9,17,5,22.22222222,21.05263158,87.5,9710,7,11,13
427,2009,Louisville,79,Siena,72,49.23076923,45.0,46.15384615,9224,18,17,3,42.02898551,29.16666667,70.0,9703,17,9,8
428,2009,Michigan St,74,USC,69,43.1372549,46.15384615,77.41935484,9220,20,16,5,40.35087719,10.0,84.61538462,9702,10,11,10
429,2009,Missouri,83,Marquette,79,48.4375,31.81818182,70.0,9216,14,7,6,38.33333333,35.71428571,84.84848485,9709,8,12,4
430,2009,Pittsburgh,84,Oklahoma St,76,49.12280702,39.28571429,65.38461538,9218,18,14,2,48.14814815,42.85714286,100.0,9700,18,9,8
431,2009,Syracuse,78,Arizona St,67,55.31914894,45.0,80.95238095,9225,18,10,4,40.81632653,37.14285714,63.63636364,9701,17,10,2
432,2009,Xavier,60,Wisconsin,49,39.13043478,42.85714286,69.23076923,9226,12,14,4,28.57142857,15.0,82.35294118,9707,5,7,5
433,2009,Connecticut,72,Purdue,60,44.64285714,37.5,63.33333333,9230,19,13,6,36.36363636,26.08695652,54.54545455,9708,12,9,7
434,2009,Missouri,102,Memphis,91,53.22580645,37.5,66.66666667,9221,17,12,9,50.72463768,20.0,56.25,9709,16,14,8
435,2009,Pittsburgh,60,Xavier,55,33.84615385,26.66666667,63.15789474,9222,9,9,9,32.8125,21.73913043,80.0,9711,9,10,4
436,2009,Villanova,77,Duke,54,42.1875,22.22222222,82.60869565,9232,9,12,5,26.66666667,18.51851852,70.83333333,9710,7,11,8
437,2009,Louisville,103,Arizona,64,57.57575758,48.27586207,92.85714286,9221,29,9,10,38.095238099999996,29.16666667,69.23076923,9701,15,14,5
438,2009,Michigan St,67,Kansas,62,38.98305085,33.33333333,94.11764706,9214,17,13,13,45.28301887,25.0,84.61538462,9708,11,19,7
439,2009,North Carolina,98,Gonzaga,77,52.94117647,57.89473684,55.55555556,9227,23,9,8,46.55172414,30.43478261,69.56521739,9711,10,12,6
440,2009,Oklahoma,84,Syracuse,71,54.23728814,42.85714286,61.11111111,9217,19,18,11,45.0,29.16666667,71.42857143,9699,13,18,10
441,2009,Connecticut,82,Missouri,75,50.94339623,16.66666667,81.25,9232,15,17,3,42.10526316,27.77777778,50.0,9704,21,6,10
442,2009,Villanova,78,Pittsburgh,76,44.64285714,30.0,95.65217391,9216,9,13,6,48.07692308,27.77777778,72.41379309999999,9702,14,11,4
443,2009,Michigan St,64,Louisville,52,46.15384615,50.0,72.72727273,9220,19,12,7,38.29787234,37.5,55.55555556,9702,12,12,7
444,2009,North Carolina,72,Oklahoma,60,50.98039216,35.71428571,93.75,9217,13,12,9,44.44444444,10.52631579,62.5,9703,9,16,6
445,2009,Michigan St,82,Connecticut,73,43.05555556,31.57894737,70.0,9220,18,11,11,42.37288136,33.33333333,63.63636364,9710,8,16,5
446,2009,North Carolina,83,Villanova,69,40.32258065,50.0,59.45945946,9230,16,12,6,32.91139241,18.51851852,75.0,9715,8,12,7
447,2009,North Carolina,89,Michigan St,72,45.90163934,41.66666667,70.0,9220,13,7,9,40.0,30.43478261,72.41379309999999,9713,13,21,1
448,2010,Ark Pine Bluff,61,Winthrop,44,38.63636364,37.5,75.0,9225,12,10,3,29.09090909,9.523809523999999,55.55555556,9704,5,7,3
449,2010,Baylor,68,Sam Houston St,59,44.06779661,25.0,64.70588235,9235,18,14,8,33.82352941,19.35483871,53.84615385,9713,20,11,7
450,2010,Butler,77,UTEP,59,46.0,41.93548387,64.28571429,9220,14,10,6,42.10526316,22.22222222,77.77777778,9708,15,14,8
451,2010,BYU,99,Florida,92,49.23076923,43.47826087,78.125,9219,11,12,12,43.58974359,31.25,73.68421053,9709,15,21,7
452,2010,Kansas,90,Lehigh,74,55.07246377,42.85714286,50.0,9223,17,14,10,40.32258065,36.84210526,80.95238095,9704,11,13,6
453,2010,Kansas St,82,North Texas,62,50.81967213,38.88888889,65.0,9219,12,11,9,30.90909091,26.31578947,74.19354839,9701,8,16,2
454,2010,Kentucky,100,ETSU,71,51.66666667,45.45454545,67.64705882,9229,27,14,8,35.9375,23.52941176,56.75675676,9709,11,14,11
455,2010,Murray St,66,Vanderbilt,65,41.66666667,46.66666667,52.94117647,9220,13,11,4,44.0,33.33333333,58.62068966,9707,15,10,4
456,2010,New Mexico,62,Montana,57,41.50943396,25.0,56.52173913,9217,14,6,8,40.74074074,28.57142857,58.33333333,9710,17,12,5
457,2010,Northern Iowa,69,UNLV,66,44.44444444,47.36842105,86.95652174,9218,11,16,7,43.10344828,40.90909091,58.33333333,9697,12,8,9
458,2010,Ohio,97,Georgetown,83,58.18181818,56.52173913,76.92307692,9214,15,12,6,50.81967213,36.36363636,68.42105263,9701,14,18,5
459,2010,Old Dominion,51,Notre Dame,50,41.66666667,23.07692308,66.66666667,9218,11,8,7,35.59322034,23.07692308,66.66666667,9706,12,10,6
460,2010,St Mary's CA,80,Richmond,71,49.05660377,42.10526316,71.42857143,9217,11,13,5,47.16981132,47.61904762,84.61538462,9697,10,9,6
461,2010,Tennessee,62,San Diego St,59,38.46153846,47.05882353,77.77777778,9215,10,11,3,38.46153846,16.66666667,76.19047619,9706,10,10,3
462,2010,Villanova,73,Robert Morris,70,35.29411765,27.27272727,77.5,9214,9,16,13,40.0,25.0,80.76923077,9708,8,21,10
463,2010,Wake Forest,81,Texas,80,42.85714286,33.33333333,62.5,9235,15,20,2,37.68115942,33.33333333,60.60606061,9708,11,5,11
464,2010,Washington,80,Marquette,78,54.54545455,64.28571429,68.75,9217,21,12,4,52.94117647,63.15789474,80.0,9701,16,13,8
465,2010,California,77,Louisville,62,50.98039216,53.33333333,77.27272727,9217,17,14,8,43.33333333,26.31578947,55.55555556,9706,13,15,9
466,2010,Cornell,78,Temple,65,56.25,39.13043478,78.94736842,9216,10,11,7,51.92307692,29.41176471,66.66666667,9697,14,11,3
467,2010,Duke,73,Ark Pine Bluff,44,51.06382979,46.15384615,67.85714286,9224,12,14,5,32.0754717,21.05263158,85.71428571,9699,8,16,7
468,2010,Georgia Tech,64,Oklahoma St,59,43.18181818,20.0,96.0,9218,11,13,8,50.0,27.27272727,69.23076923,9698,12,11,8
469,2010,Gonzaga,67,Florida St,60,50.0,30.0,73.33333333,9228,11,15,5,35.59322034,30.0,60.0,9705,15,8,7
470,2010,Maryland,89,Houston,77,47.05882353,23.52941176,84.0,9229,18,10,2,41.66666667,35.0,62.5,9704,7,6,6
471,2010,Michigan St,70,New Mexico St,67,37.73584906,36.84210526,69.69696970000001,9222,16,9,5,40.35087719,38.095238099999996,59.09090909,9709,8,11,7
472,2010,Missouri,86,Clemson,78,51.72413793,29.41176471,72.41379309999999,9217,21,9,15,44.44444444,50.0,71.42857143,9707,14,20,2
473,2010,Ohio St,68,Santa Barbara,51,40.38461538,45.45454545,88.88888889,9226,14,9,5,32.25806452,31.57894737,71.42857143,9707,11,9,6
474,2010,Pittsburgh,89,Oakland,66,53.57142857,33.33333333,69.44444444,9225,18,15,10,33.33333333,19.04761905,75.0,9705,8,17,8
475,2010,Purdue,72,Siena,64,45.76271186,29.41176471,68.42105263,9228,21,14,8,32.85714286,25.0,83.33333333,9714,9,14,7
476,2010,Syracuse,79,Vermont,56,54.54545455,45.45454545,81.81818182,9223,24,16,8,34.84848485,22.72727273,50.0,9697,13,9,8
477,2010,Texas A&M,69,Utah St,53,49.01960784,44.44444444,78.57142857,9228,12,11,4,38.70967742,25.0,0.0,9705,8,9,4
478,2010,West Virginia,77,Morgan St,50,41.37931034,26.66666667,80.64516129,9231,20,9,7,29.50819672,15.78947368,55.0,9709,3,12,6
479,2010,Wisconsin,53,Wofford,49,37.03703704,11.11111111,63.15789474,9216,3,4,7,41.66666667,42.85714286,46.15384615,9710,7,11,1
480,2010,Xavier,65,Minnesota,54,34.32835821,35.0,63.15789474,9226,15,6,6,30.64516129,26.92307692,64.28571429,9709,14,8,2
481,2010,Baylor,76,Old Dominion,68,51.85185185,40.0,70.58823529,9215,15,13,8,43.39622642,46.15384615,72.72727273,9701,16,14,9
482,2010,Butler,54,Murray St,52,36.0,35.0,57.89473684,9211,10,6,6,43.18181818,64.28571429,41.66666667,9712,12,18,3
483,2010,Kansas St,84,BYU,72,41.07142857,40.74074074,90.0,9220,14,15,7,39.62264151,31.25,89.28571429,9704,12,13,7
484,2010,Kentucky,90,Wake Forest,60,60.31746032,33.33333333,41.17647059,9224,21,11,6,32.8125,13.33333333,61.53846154,9699,12,11,6
485,2010,Northern Iowa,69,Kansas,67,40.0,34.61538462,84.21052632,9215,11,9,9,44.44444444,26.08695652,72.22222222,9708,9,15,5
486,2010,St Mary's CA,75,Villanova,68,50.0,36.84210526,76.92307692,9223,6,12,2,36.23188406,36.84210526,100.0,9701,9,7,5
487,2010,Tennessee,83,Ohio,68,56.66666667,35.71428571,55.55555556,9226,21,16,8,37.93103448,38.46153846,53.84615385,9703,15,14,9
488,2010,Washington,82,New Mexico,64,48.48484848,47.05882353,50.0,9224,21,5,6,39.39393939,29.41176471,41.17647059,9709,7,11,1
489,2010,Cornell,87,Wisconsin,69,61.11111111,53.33333333,81.25,9216,14,8,8,48.97959184,32.0,76.47058824,9697,13,10,6
490,2010,Duke,68,California,53,47.36842105,17.64705882,64.70588235,9219,11,5,4,39.58333333,25.0,75.0,9708,6,11,3
491,2010,Michigan St,85,Maryland,83,55.17241379,55.55555556,78.57142857,9225,18,19,3,43.93939394,47.36842105,80.0,9698,20,6,8
492,2010,Ohio St,75,Georgia Tech,66,49.01960784,38.095238099999996,73.91304348,9218,17,18,8,41.37931034,20.0,73.68421053,9705,14,21,12
493,2010,Purdue,63,Texas A&M,61,41.26984127,35.29411765,83.33333333,9230,11,12,12,35.38461538,29.41176471,58.82352941,9715,14,14,8
494,2010,Syracuse,87,Gonzaga,65,54.71698113,48.0,73.91304348,9226,17,15,4,41.66666667,14.28571429,60.0,9700,14,11,8
495,2010,West Virginia,68,Missouri,59,40.42553191,33.33333333,75.75757576,9224,12,10,4,32.78688525,33.33333333,60.0,9705,13,7,6
496,2010,Xavier,71,Pittsburgh,68,48.0,50.0,65.21739129999999,9222,9,7,4,39.0625,33.33333333,61.11111111,9709,12,9,4
497,2010,Butler,63,Syracuse,59,40.38461538,25.0,71.42857143,9219,9,7,13,43.75,36.84210526,71.42857143,9714,12,18,4
498,2010,Kansas St,101,Xavier,96,47.43589744,42.10526316,65.51724138,9220,19,12,5,43.05555556,42.85714286,75.86206897,9716,12,16,8
499,2010,Kentucky,62,Cornell,45,44.0,12.5,61.53846154,9224,15,13,12,33.33333333,23.80952381,61.53846154,9705,8,15,6
500,2010,West Virginia,69,Washington,56,40.0,26.66666667,76.47058824,9222,14,23,11,39.28571429,27.27272727,64.28571429,9702,11,21,14
501,2010,Baylor,72,St Mary's CA,49,45.90163934,47.05882353,80.0,9222,14,7,8,35.18518519,27.27272727,62.5,9703,14,10,1
502,2010,Duke,70,Purdue,57,40.0,40.0,83.33333333,9228,11,14,4,37.03703704,26.66666667,61.9047619,9704,12,7,7
503,2010,Michigan St,59,Northern Iowa,52,43.18181818,36.84210526,73.68421053,9222,15,10,8,38.63636364,25.0,66.66666667,9706,4,10,6
504,2010,Tennessee,76,Ohio St,73,46.875,26.66666667,80.0,9217,15,16,6,43.10344828,39.13043478,73.68421053,9700,14,11,6
505,2010,Butler,63,Kansas St,56,45.65217391,46.66666667,70.0,9225,9,20,7,38.59649123,33.33333333,50.0,9702,8,13,11
506,2010,West Virginia,73,Kentucky,66,38.46153846,43.47826087,67.64705882,9222,14,12,5,34.32835821,12.5,55.17241379,9711,10,16,6
507,2010,Duke,78,Baylor,71,36.06557377,47.82608696,79.31034483,9216,15,11,7,45.76271186,27.77777778,63.15789474,9704,14,11,8
508,2010,Michigan St,70,Tennessee,69,46.15384615,33.33333333,76.19047619,9210,12,11,8,51.06382979,43.75,66.66666667,9701,11,10,6
509,2010,Butler,52,Michigan St,50,30.612244899999997,23.80952381,70.83333333,9217,5,8,12,42.85714286,36.36363636,55.55555556,9712,11,16,3
510,2010,Duke,78,West Virginia,57,52.72727273,52.0,77.77777778,9214,20,6,5,41.30434783,41.66666667,73.68421053,9700,11,10,1
511,2010,Duke,61,Butler,59,44.23076923,29.41176471,62.5,9222,12,12,5,34.48275862,33.33333333,72.22222222,9705,7,8,4
512,2011,Clemson,70,UAB,52,52.0,30.76923077,87.5,9221,17,12,10,37.5,50.0,57.14285714,9706,10,19,4
513,2011,UNC Asheville,81,Ark Little Rock,77,50.0,33.33333333,82.14285714,9225,17,15,6,42.85714286,31.03448276,76.92307692,9710,19,16,6
514,2011,UT San Antonio,70,Alabama St,61,42.59259259,25.0,66.66666667,9226,14,13,4,35.48387097,26.92307692,83.33333333,9712,13,12,6
515,2011,VA Commonwealth,59,USC,46,33.89830508,37.5,66.66666667,9219,11,9,5,39.47368421,11.11111111,60.0,9710,4,15,2
516,2011,Butler,60,Old Dominion,58,40.74074074,26.92307692,81.81818182,9210,11,15,8,35.55555556,33.33333333,77.77777778,9700,8,15,9
517,2011,BYU,74,Wofford,66,39.3442623,27.27272727,83.33333333,9225,14,10,9,39.28571429,21.05263158,75.0,9713,12,13,4
518,2011,Cincinnati,78,Missouri,63,53.7037037,36.36363636,72.72727273,9219,14,11,3,38.095238099999996,31.57894737,69.23076923,9700,15,9,7
519,2011,Connecticut,81,Bucknell,52,48.48484848,37.5,88.88888889,9232,20,6,5,31.37254902,33.33333333,86.66666667,9706,6,5,3
520,2011,Florida,79,Santa Barbara,51,54.71698113,34.782608700000004,76.47058824,9222,22,12,11,36.17021277,26.31578947,66.66666667,9702,8,17,7
521,2011,Gonzaga,86,St John's,71,53.84615385,60.0,80.76923077,9227,20,15,6,46.55172414,46.66666667,66.66666667,9699,9,10,10
522,2011,Kansas St,73,Utah St,68,40.74074074,29.41176471,85.71428571,9217,14,11,2,46.0,33.33333333,76.19047619,9705,10,12,2
523,2011,Kentucky,59,Princeton,57,51.06382979,45.45454545,54.54545455,9216,12,9,5,46.15384615,21.42857143,85.71428571,9704,8,6,8
524,2011,Morehead St,62,Louisville,61,36.84210526,47.36842105,61.11111111,9220,11,18,12,45.83333333,40.0,43.75,9707,14,16,14
525,2011,Pittsburgh,74,UNC Asheville,51,42.37288136,42.10526316,64.0,9224,18,12,4,30.90909091,15.78947368,73.68421053,9702,9,10,7
526,2011,Richmond,69,Vanderbilt,66,46.42857143,50.0,41.66666667,9213,14,3,4,50.0,46.15384615,60.86956522,9709,12,7,1
527,2011,San Diego St,68,N Colorado,50,40.90909091,40.90909091,62.5,9226,11,4,5,33.92857143,36.36363636,50.0,9708,8,9,2
528,2011,Temple,66,Penn St,64,48.97959184,27.77777778,86.66666667,9216,10,10,6,48.14814815,42.10526316,66.66666667,9702,12,9,4
529,2011,UCLA,78,Michigan St,76,45.83333333,36.36363636,63.82978723,9222,13,16,7,40.32258065,40.0,76.19047619,9705,20,16,9
530,2011,West Virginia,84,Clemson,76,49.09090909,38.46153846,80.64516129,9219,15,11,6,43.10344828,23.80952381,80.76923077,9702,15,9,5
531,2011,Wisconsin,72,Belmont,58,50.0,54.54545455,80.0,9223,13,13,3,36.73469388,27.27272727,72.72727273,9700,12,7,7
532,2011,Arizona,77,Memphis,75,46.0,26.31578947,83.87096774,9217,11,14,8,49.05660377,40.0,70.83333333,9707,16,15,7
533,2011,Duke,87,Hampton,45,53.33333333,47.36842105,87.5,9225,17,9,9,34.54545455,28.57142857,42.85714286,9704,4,17,2
534,2011,Florida St,57,Texas A&M,50,46.51162791,26.66666667,65.0,9225,14,13,6,31.37254902,36.0,47.36842105,9705,12,11,6
535,2011,George Mason,61,Villanova,57,40.38461538,28.57142857,62.5,9220,12,9,3,36.53846154,31.81818182,70.58823529,9709,10,9,5
536,2011,Illinois,73,UNLV,62,59.57446809,53.84615385,71.42857143,9224,21,15,3,38.88888889,29.16666667,68.42105263,9701,10,9,8
537,2011,Kansas,72,Boston Univ,53,50.87719298,45.0,62.5,9225,19,14,5,35.29411765,36.0,66.66666667,9703,10,12,6
538,2011,Marquette,66,Xavier,55,53.33333333,41.66666667,68.42105263,9217,13,15,6,41.17647059,15.38461538,73.33333333,9703,11,15,3
539,2011,Michigan,75,Tennessee,45,51.5625,34.61538462,0.0,9220,20,11,5,34.88372093,16.66666667,75.0,9704,10,18,4
540,2011,North Carolina,102,Long Island,87,50.74626866,17.64705882,73.80952381,9238,21,18,3,36.47058824,25.80645161,68.0,9707,19,14,11
541,2011,Notre Dame,69,Akron,56,44.68085106,41.17647059,76.92307692,9231,16,14,5,35.9375,33.33333333,50.0,9708,10,8,6
542,2011,Ohio St,75,UT San Antonio,46,55.76923077,50.0,62.5,9220,26,13,5,33.96226415,23.52941176,85.71428571,9699,6,13,7
543,2011,Purdue,65,St Peter's,43,42.59259259,33.33333333,82.35294118,9229,12,16,7,29.31034483,23.80952381,66.66666667,9703,9,14,10
544,2011,Syracuse,77,Indiana St,60,52.27272727,43.75,77.41935484,9222,17,15,8,40.0,33.33333333,64.28571429,9699,13,14,7
545,2011,Texas,85,Oakland,81,47.61904762,44.44444444,80.76923077,9223,14,10,4,44.0,24.13793103,72.72727273,9705,12,7,7
546,2011,VA Commonwealth,74,Georgetown,56,40.90909091,48.0,66.66666667,9218,14,6,7,38.46153846,19.23076923,84.61538462,9708,12,17,3
547,2011,Washington,68,Georgia,65,43.33333333,22.22222222,85.71428571,9214,10,5,6,46.0,41.66666667,73.68421053,9709,9,15,3
548,2011,Butler,71,Pittsburgh,70,46.15384615,44.44444444,78.57142857,9213,12,6,2,56.52173913,54.54545455,66.66666667,9710,21,12,2
549,2011,BYU,89,Gonzaga,67,52.54237288,50.0,86.66666667,9219,17,8,10,42.10526316,22.22222222,80.95238095,9708,18,15,4
550,2011,Connecticut,69,Cincinnati,58,43.18181818,37.5,83.33333333,9222,10,9,3,40.0,28.57142857,71.42857143,9700,12,8,5
551,2011,Florida,73,UCLA,65,50.0,42.85714286,76.47058824,9220,13,8,2,41.81818182,23.07692308,64.0,9705,12,8,4
552,2011,Kentucky,71,West Virginia,63,48.0,33.33333333,70.83333333,9221,12,10,1,41.50943396,36.84210526,75.0,9705,9,11,5
553,2011,Richmond,65,Morehead St,48,47.27272727,25.0,69.23076923,9218,18,6,5,37.5,14.28571429,66.66666667,9706,7,9,4
554,2011,San Diego St,71,Temple,64,43.07692308,54.54545455,100.0,9225,13,13,6,37.87878788,42.85714286,72.72727273,9706,13,11,3
555,2011,Wisconsin,70,Kansas St,65,42.0,45.0,82.60869565,9216,12,5,4,45.83333333,50.0,68.18181818,9706,7,8,3
556,2011,Arizona,70,Texas,69,44.44444444,57.14285714,63.63636364,9217,17,12,8,45.28301887,27.27272727,81.81818182,9707,13,13,5
557,2011,Duke,73,Michigan,71,51.02040816,25.0,72.0,9219,12,11,1,50.94339623,33.33333333,90.90909091,9702,13,7,7
558,2011,Florida St,71,Notre Dame,57,45.83333333,47.36842105,72.0,9227,15,12,2,30.64516129,23.33333333,63.15789474,9707,12,8,4
559,2011,Kansas,73,Illinois,59,51.92307692,33.33333333,75.0,9225,17,12,5,38.33333333,28.57142857,77.77777778,9705,16,12,7
560,2011,Marquette,66,Syracuse,62,41.17647059,45.45454545,82.60869565,9214,15,14,11,55.31914894,33.33333333,71.42857143,9704,11,18,7
561,2011,North Carolina,86,Washington,83,46.96969697,50.0,78.26086957,9221,18,9,7,45.83333333,52.63157895,100.0,9710,17,13,6
562,2011,Ohio St,98,George Mason,66,61.01694915,61.53846154,55.55555556,9218,23,9,8,43.33333333,44.44444444,85.71428571,9700,13,17,5
563,2011,VA Commonwealth,94,Purdue,76,56.92307692,38.095238099999996,85.71428571,9222,26,4,4,44.7761194,32.0,72.72727273,9704,20,7,3
564,2011,Arizona,93,Duke,77,53.96825397,60.0,76.19047619,9220,15,12,7,46.55172414,35.71428571,81.81818182,9702,10,11,5
565,2011,Butler,61,Wisconsin,54,42.22222222,27.77777778,69.23076923,9223,7,14,8,30.35714286,24.13793103,68.42105263,9703,9,11,7
566,2011,Connecticut,74,San Diego St,67,47.36842105,50.0,75.0,9222,13,9,5,42.1875,31.81818182,46.15384615,9706,14,9,4
567,2011,Florida,83,BYU,74,47.69230769,32.35294118,45.45454545,9231,23,15,8,35.21126761,27.02702703,87.5,9714,13,12,11
568,2011,Kansas,77,Richmond,57,47.61904762,47.36842105,80.0,9224,20,9,7,33.84615385,15.38461538,75.0,9703,7,11,3
569,2011,Kentucky,62,Ohio St,60,45.83333333,35.29411765,85.71428571,9221,11,11,3,32.75862069,37.5,72.72727273,9704,7,7,6
570,2011,North Carolina,81,Marquette,63,41.89189189,31.25,66.66666667,9222,15,7,11,36.50793651,12.5,75.0,9708,8,18,4
571,2011,VA Commonwealth,72,Florida St,71,45.28301887,46.15384615,60.0,9221,18,17,12,36.61971831,36.84210526,66.66666667,9710,7,16,8
572,2011,Butler,74,Florida,71,40.0,27.27272727,62.96296296,9221,8,10,2,43.85964912,21.42857143,81.81818182,9710,10,7,6
573,2011,Connecticut,65,Arizona,63,41.07142857,29.41176471,77.77777778,9216,10,5,5,39.3442623,19.04761905,68.75,9707,14,9,3
574,2011,Kentucky,76,North Carolina,69,48.21428571,54.54545455,62.5,9221,16,14,10,43.54838710000001,18.75,80.0,9709,13,13,9
